,city,lat,lon,Walking Score,Address
2063,Philadelphia,39.9899,-75.1858,56,3224 West Susquehanna Avenue Philadelphia
2064,Philadelphia,39.9899,-75.1829,58,XRQ8+XR Philadelphia Philadelphia
2065,Philadelphia,39.9899,-75.18,70,2217 North 29th Street Philadelphia
2066,Philadelphia,39.9899,-75.17710000000001,62,2231 North 27th Street Philadelphia
2067,Philadelphia,39.9899,-75.17420000000001,61,2509 West Fletcher Street Philadelphia
2068,Philadelphia,39.9899,-75.1713,57,Dauphin St & Glenwood Av North Philadelphia Philadelphia
2069,Philadelphia,39.9899,-75.1684,51,2316 North Beechwood Street Philadelphia
2070,Philadelphia,39.9899,-75.16550000000001,46,2330 North 20th Street Philadelphia
2071,Philadelphia,39.9899,-75.16260000000001,56,2346 North Cleveland Street Philadelphia
2072,Philadelphia,39.9899,-75.1597,70,1620 West York Street Philadelphia
2073,Philadelphia,39.9899,-75.1568,75,2413 North 15th Street Philadelphia
2074,Philadelphia,39.9899,-75.15390000000001,80,2431 North Park Avenue Philadelphia
2075,Philadelphia,39.9899,-75.15100000000001,81,1127 West Cumberland Street Philadelphia
2076,Philadelphia,39.9899,-75.14810000000001,79,2501 North 10th Street Philadelphia
2077,Philadelphia,39.9899,-75.1452,75,721 West Cumberland Street Philadelphia
2078,Philadelphia,39.9899,-75.1423,84,2532 North Fairhill Street Philadelphia
2079,Philadelphia,39.9899,-75.13940000000001,84,2540 North Leithgow Street Philadelphia
2080,Philadelphia,39.9899,-75.13650000000001,86,183 West Huntingdon Street Philadelphia
2081,Philadelphia,39.9899,-75.1336,83,159 West Huntingdon Street Philadelphia
2082,Philadelphia,39.9899,-75.1307,85,2642 North Front Street Philadelphia
2083,Philadelphia,39.9899,-75.12780000000001,83,XVQC+XV Philadelphia Philadelphia
2084,Philadelphia,39.9899,-75.12490000000001,86,1801 East Lehigh Avenue Philadelphia
2085,Philadelphia,39.9899,-75.122,84,2759 Jasper Street Philadelphia
2086,Philadelphia,39.9899,-75.1191,85,2855 Emerald Street Philadelphia
2087,Philadelphia,39.9899,-75.1162,84,2043 East Birch Street Philadelphia
2088,Philadelphia,39.9899,-75.11330000000001,83,2965 Collins Street Philadelphia
2089,Philadelphia,39.9899,-75.11040000000001,85,2221 East Clearfield Street Philadelphia
2090,Philadelphia,39.9899,-75.1075,87,2252 East Allegheny Avenue Philadelphia
2091,Philadelphia,39.9925,-75.25250000000001,56,60 Merbrook Lane Philadelphia
2092,Philadelphia,39.9925,-75.2496,25,533 Greystone Road Philadelphia
2093,Philadelphia,39.9925,-75.2467,28,City Av & 59th St West Philadelphia Philadelphia
2094,Philadelphia,39.9925,-75.24380000000001,28,Convent of the Sisters of the Visitation West Philadelphia Philadelphia
2095,Philadelphia,39.9925,-75.24090000000001,33,Cardinal Av & Overbrook Av West Philadelphia Philadelphia
2096,Philadelphia,39.9925,-75.23800000000001,39,2400 North 57th Street Philadelphia
2097,Philadelphia,39.9925,-75.2351,58,2419 North 56th Street Philadelphia
2098,Philadelphia,39.9925,-75.2322,62,5337 Wynnefield Avenue Philadelphia
2099,Philadelphia,39.9925,-75.22930000000001,60,5115 West Nevada Street Philadelphia
2100,Philadelphia,39.9925,-75.22640000000001,70,2241 Bryn Mawr Avenue Philadelphia
2101,Philadelphia,39.9925,-75.2235,56,4927 Wynnefield Avenue Philadelphia
2102,Philadelphia,39.9925,-75.2206,38,4901 Monument Road Philadelphia
2103,Philadelphia,39.9925,-75.21770000000001,41,State Route 3005 Wynnefield Philadelphia
2104,Philadelphia,39.9925,-75.21480000000001,27,XQVP+23 Philadelphia Philadelphia
2105,Philadelphia,39.9925,-75.2119,6,4100 Chamounix Drive Philadelphia
2106,Philadelphia,39.9925,-75.209,4,4100 Chamounix Drive Philadelphia
2107,Philadelphia,39.9925,-75.2061,2,Schuylkill Expressway West Philadelphia Philadelphia
2108,Philadelphia,39.9925,-75.20320000000001,1,Schuylkill Expressway West Philadelphia Philadelphia
2109,Philadelphia,39.9925,-75.20030000000001,3,Schuylkill Expressway West Philadelphia Philadelphia
2110,Philadelphia,39.9925,-75.1974,2,2200 Kelly Drive Philadelphia
2111,Philadelphia,39.9925,-75.1945,19,Schuylkill River Jogging Trail Kelly Drive Philadelphia
2112,Philadelphia,39.9925,-75.19160000000001,43,XRV5+3J West Philadelphia Philadelphia
2113,Philadelphia,39.9925,-75.18870000000001,47,2300 North 33rd Street Philadelphia
2114,Philadelphia,39.9925,-75.1858,61,3259 Ridge Avenue Philadelphia
2115,Philadelphia,39.9925,-75.1829,66,2339 North 31st Street Philadelphia
2116,Philadelphia,39.9925,-75.18,73,2912 West York Street Philadelphia
2117,Philadelphia,39.9925,-75.17710000000001,61,2405 North Marston Street Philadelphia
2118,Philadelphia,39.9925,-75.17420000000001,49,2536 West Hagert Street Philadelphia
2119,Philadelphia,39.9925,-75.1713,46,XRVH+2F Philadelphia Philadelphia
2120,Philadelphia,39.9925,-75.1684,61,22nd St & Sedgley Av North Philadelphia Philadelphia
2121,Philadelphia,39.9925,-75.16550000000001,56,2121 West Glenwood Avenue Philadelphia
2122,Philadelphia,39.9925,-75.16260000000001,57,2528 North Gratz Street Philadelphia
2123,Philadelphia,39.9925,-75.1597,61,XRVR+24 Philadelphia Philadelphia
2124,Philadelphia,39.9925,-75.1568,62,2536 North 15th Street Philadelphia
2125,Philadelphia,39.9925,-75.15390000000001,73,North Broad Street Station North Philadelphia Philadelphia
2126,Philadelphia,39.9925,-75.15100000000001,78,2629 North 12th Street Philadelphia
2127,Philadelphia,39.9925,-75.14810000000001,84,2636 Germantown Avenue Philadelphia
2128,Philadelphia,39.9925,-75.1452,86,734 West Lehigh Avenue Philadelphia
2129,Philadelphia,39.9925,-75.1423,87,545 West Lehigh Avenue Philadelphia
2130,Philadelphia,39.9925,-75.13940000000001,88,423 West Lehigh Avenue Philadelphia
2131,Philadelphia,39.9925,-75.13650000000001,86,233 West Lehigh Avenue Philadelphia
2132,Philadelphia,39.9925,-75.1336,83,2701 North Hancock Street Philadelphia
2133,Philadelphia,39.9925,-75.1307,81,2800 North Front Street Philadelphia
2134,Philadelphia,39.9925,-75.12780000000001,70,2831 A Street Philadelphia
2135,Philadelphia,39.9925,-75.12490000000001,80,2833 Rosehill Street Philadelphia
2136,Philadelphia,39.9925,-75.122,82,513 Hart Lane Philadelphia
2137,Philadelphia,39.9925,-75.1191,84,XVVJ+29 Philadelphia Philadelphia
2138,Philadelphia,39.9925,-75.1162,86,1930 East Stella Street Philadelphia
2139,Philadelphia,39.9925,-75.11330000000001,88,2021 East Clearfield Street Philadelphia
2140,Philadelphia,39.9925,-75.11040000000001,89,2060 East Allegheny Avenue Philadelphia
2141,Philadelphia,39.9925,-75.1075,88,3245 Collins Street Philadelphia
2142,Philadelphia,39.995099999999994,-75.25250000000001,50,642 South Highland Avenue Philadelphia
2143,Philadelphia,39.995099999999994,-75.2496,28,Merion Botanical Park 100 Philadelphia
2144,Philadelphia,39.995099999999994,-75.2467,25,Gabriel Hall Merion Station Philadelphia
2145,Philadelphia,39.995099999999994,-75.24380000000001,26,376 North Latches Lane Philadelphia
2146,Philadelphia,39.995099999999994,-75.24090000000001,36,333 City Avenue Philadelphia
2147,Philadelphia,39.995099999999994,-75.23800000000001,39,XQW6+2Q Philadelphia Philadelphia
2148,Philadelphia,39.995099999999994,-75.2351,58,XQW7+2X Philadelphia Philadelphia
2149,Philadelphia,39.995099999999994,-75.2322,68,5206 Overbrook Avenue Philadelphia
2150,Philadelphia,39.995099999999994,-75.22930000000001,62,5063 Woodbine Avenue Philadelphia
2151,Philadelphia,39.995099999999994,-75.22640000000001,69,5000 Woodbine Avenue Philadelphia
2152,Philadelphia,39.995099999999994,-75.2235,57,2100 North 49th Street Philadelphia
2153,Philadelphia,39.995099999999994,-75.2206,36,Belmont Av & Monument Rd Wynnefield Philadelphia
2154,Philadelphia,39.995099999999994,-75.21770000000001,42,2075 Belmont Avenue Philadelphia
2155,Philadelphia,39.995099999999994,-75.21480000000001,28,Edgely Ultimate Fields 4001 Philadelphia
2156,Philadelphia,39.995099999999994,-75.2119,23,4100 Chamounix Drive Philadelphia
2157,Philadelphia,39.995099999999994,-75.209,9,3900 3976 Philadelphia
2158,Philadelphia,39.995099999999994,-75.2061,3,3852 West Ford Road Philadelphia
2159,Philadelphia,39.995099999999994,-75.20320000000001,5,3852 West Ford Road Philadelphia
2160,Philadelphia,39.995099999999994,-75.20030000000001,3,3800 West Ford Road Philadelphia
2161,Philadelphia,39.995099999999994,-75.1974,2,Schuylkill Expressway West Philadelphia Philadelphia
2162,Philadelphia,39.995099999999994,-75.1945,6,XRW4+26 Philadelphia Philadelphia
2163,Philadelphia,39.995099999999994,-75.19160000000001,39,40 Schuylkill River Trail Philadelphia
2164,Philadelphia,39.995099999999994,-75.18870000000001,51,3499 Huntingdon Drive Philadelphia
2165,Philadelphia,39.995099999999994,-75.1858,51,33rd St & Cumberland St North Philadelphia Philadelphia
2166,Philadelphia,39.995099999999994,-75.1829,55,2530 North Napa Street Philadelphia
2167,Philadelphia,39.995099999999994,-75.18,72,2547 North Myrtlewood Street Philadelphia
2168,Philadelphia,39.995099999999994,-75.17710000000001,65,2563 North 28th Street Philadelphia
2169,Philadelphia,39.995099999999994,-75.17420000000001,73,2601 West Huntingdon Street Philadelphia
2170,Philadelphia,39.995099999999994,-75.1713,74,XRWH+2F Philadelphia Philadelphia
2171,Philadelphia,39.995099999999994,-75.1684,67,2219 West Oakdale Street Philadelphia
2172,Philadelphia,39.995099999999994,-75.16550000000001,68,2100-50 West Lehigh Avenue Philadelphia
2173,Philadelphia,39.995099999999994,-75.16260000000001,69,2709 North Garnet Street Philadelphia
2174,Philadelphia,39.995099999999994,-75.1597,69,2700 North 17th Street Philadelphia
2175,Philadelphia,39.995099999999994,-75.1568,69,2737 North Sydenham Street Philadelphia
2176,Philadelphia,39.995099999999994,-75.15390000000001,76,1356 West Seltzer Street Philadelphia
2177,Philadelphia,39.995099999999994,-75.15100000000001,73,1212 West Somerset Street Philadelphia
2178,Philadelphia,39.995099999999994,-75.14810000000001,80,2801-2899 North Warnock Street Philadelphia
2179,Philadelphia,39.995099999999994,-75.1452,64,2836 North Darien Street Philadelphia
2180,Philadelphia,39.995099999999994,-75.1423,84,2848 North Marshall Street Philadelphia
2181,Philadelphia,39.995099999999994,-75.13940000000001,86,2863 North 5th Street Philadelphia
2182,Philadelphia,39.995099999999994,-75.13650000000001,85,2909 North 3rd Street Philadelphia
2183,Philadelphia,39.995099999999994,-75.1336,83,2915 North 2nd Street Philadelphia
2184,Philadelphia,39.995099999999994,-75.1307,77,110 West Tusculum Street Philadelphia
2185,Philadelphia,39.995099999999994,-75.12780000000001,59,208 East Indiana Avenue Philadelphia
2186,Philadelphia,39.995099999999994,-75.12490000000001,80,3012 Rosehill Street Philadelphia
2187,Philadelphia,39.995099999999994,-75.122,83,3020 D Street Philadelphia
2188,Philadelphia,39.995099999999994,-75.1191,85,601 East Indiana Avenue Philadelphia
2189,Philadelphia,39.995099999999994,-75.1162,89,3076 Kensington Avenue Philadelphia
2190,Philadelphia,39.995099999999994,-75.11330000000001,89,1848 East Wishart Street Philadelphia
2191,Philadelphia,39.995099999999994,-75.11040000000001,89,1935 East Madison Street Philadelphia
2192,Philadelphia,39.995099999999994,-75.1075,90,3300 Frankford Avenue Philadelphia
2193,Philadelphia,39.997699999999995,-75.25250000000001,39,255 Idris Road Philadelphia
2194,Philadelphia,39.997699999999995,-75.2496,33,30 Raynham Road Philadelphia
2195,Philadelphia,39.997699999999995,-75.2467,32,448 North Highland Avenue Philadelphia
2196,Philadelphia,39.997699999999995,-75.24380000000001,34,361 North Latches Lane Philadelphia
2197,Philadelphia,39.997699999999995,-75.24090000000001,24,50 Lapsley Lane Philadelphia
2198,Philadelphia,39.997699999999995,-75.23800000000001,56,XQX6+3Q Merion Station Philadelphia
2199,Philadelphia,39.997699999999995,-75.2351,62,183 City Avenue Philadelphia
2200,Philadelphia,39.997699999999995,-75.2322,71,5110 City Avenue Philadelphia
2201,Philadelphia,39.997699999999995,-75.22930000000001,75,2432-42 Bryn Mawr Avenue Philadelphia
2202,Philadelphia,39.997699999999995,-75.22640000000001,63,2325-27 North Saint Bernard Street Philadelphia
2203,Philadelphia,39.997699999999995,-75.2235,57,2402 Belmont Avenue Philadelphia
2204,Philadelphia,39.997699999999995,-75.2206,49,2566 Belmont Avenue Philadelphia
2205,Philadelphia,39.997699999999995,-75.21770000000001,49,2201 Belmont Avenue Philadelphia
2206,Philadelphia,39.997699999999995,-75.21480000000001,13,4300 Monument Road Philadelphia
2207,Philadelphia,39.997699999999995,-75.2119,19,XQXQ+36 Philadelphia Philadelphia
2208,Philadelphia,39.997699999999995,-75.209,21,3900 West Ford Road Philadelphia
2209,Philadelphia,39.997699999999995,-75.2061,42,XQXV+3H Philadelphia Philadelphia
2210,Philadelphia,39.997699999999995,-75.20320000000001,32,50 Chamounix Drive Philadelphia
2211,Philadelphia,39.997699999999995,-75.20030000000001,26,3600 Greenland Drive Philadelphia
2212,Philadelphia,39.997699999999995,-75.1974,4,3600 Greenland Drive Philadelphia
2213,Philadelphia,39.997699999999995,-75.1945,6,XRX4+36 Philadelphia Philadelphia
2214,Philadelphia,39.997699999999995,-75.19160000000001,36,2400 Strawberry Mansion Drive Philadelphia
2215,Philadelphia,39.997699999999995,-75.18870000000001,33,XRX6+3G Philadelphia Philadelphia
2216,Philadelphia,39.997699999999995,-75.1858,59,3308 West Lehigh Avenue Philadelphia
2217,Philadelphia,39.997699999999995,-75.1829,66,3112-14 West Lehigh Avenue Philadelphia
2218,Philadelphia,39.997699999999995,-75.18,74,2933-35 West Lehigh Avenue Philadelphia
2219,Philadelphia,39.997699999999995,-75.17710000000001,77,2738 North 28th Street Philadelphia
2220,Philadelphia,39.997699999999995,-75.17420000000001,76,2621 West Seltzer Street Philadelphia
2221,Philadelphia,39.997699999999995,-75.1713,75,2409 West Somerset Street Philadelphia
2222,Philadelphia,39.997699999999995,-75.1684,68,2817 North 23rd Street Philadelphia
2223,Philadelphia,39.997699999999995,-75.16550000000001,75,2853-55 North 21st Street Philadelphia
2224,Philadelphia,39.997699999999995,-75.16260000000001,51,2860-62 North Garnet Street Philadelphia
2225,Philadelphia,39.997699999999995,-75.1597,56,1800-36 West Cambria Street Philadelphia
2226,Philadelphia,39.997699999999995,-75.1568,60,2900 North 16th Street Philadelphia
2227,Philadelphia,39.997699999999995,-75.15390000000001,72,2925 North Broad Street Philadelphia
2228,Philadelphia,39.997699999999995,-75.15100000000001,75,2946 North Camac Street Philadelphia
2229,Philadelphia,39.997699999999995,-75.14810000000001,74,1046 West Indiana Avenue Philadelphia
2230,Philadelphia,39.997699999999995,-75.1452,76,3010 North 9th Street Philadelphia
2231,Philadelphia,39.997699999999995,-75.1423,80,3028 North Marshall Street Philadelphia
2232,Philadelphia,39.997699999999995,-75.13940000000001,85,3055 North Reese Street Philadelphia
2233,Philadelphia,39.997699999999995,-75.13650000000001,75,3060 North Orianna Street Philadelphia
2234,Philadelphia,39.997699999999995,-75.1336,77,3101-7 North 2nd Street Philadelphia
2235,Philadelphia,39.997699999999995,-75.1307,74,XVX9+3P Philadelphia Philadelphia
2236,Philadelphia,39.997699999999995,-75.12780000000001,78,158e East Wishart Street Philadelphia
2237,Philadelphia,39.997699999999995,-75.12490000000001,82,319 East Allegheny Avenue Philadelphia
2238,Philadelphia,39.997699999999995,-75.122,85,425 East Allegheny Avenue Philadelphia
2239,Philadelphia,39.997699999999995,-75.1191,87,601 East Allegheny Avenue Philadelphia
2240,Philadelphia,39.997699999999995,-75.1162,89,733e East Madison Street Philadelphia
2241,Philadelphia,39.997699999999995,-75.11330000000001,89,860-898 East Westmoreland Street Philadelphia
2242,Philadelphia,39.997699999999995,-75.11040000000001,90,1817 East Westmoreland Street Philadelphia
2243,Philadelphia,39.997699999999995,-75.1075,88,1902 East Ontario Street Philadelphia
2244,Philadelphia,40.000299999999996,-75.25250000000001,45,351 Baird Road Philadelphia
2245,Philadelphia,40.000299999999996,-75.2496,46,240 Merion Road Philadelphia
2246,Philadelphia,40.000299999999996,-75.2467,49,320 Melrose Avenue Philadelphia
2247,Philadelphia,40.000299999999996,-75.24380000000001,47,304 Melrose Avenue Philadelphia
2248,Philadelphia,40.000299999999996,-75.24090000000001,58,128 Old Lancaster Road Philadelphia
2249,Philadelphia,40.000299999999996,-75.23800000000001,69,164 North Latches Lane Philadelphia
2250,Philadelphia,40.000299999999996,-75.2351,71,144 Union Avenue Philadelphia
2251,Philadelphia,40.000299999999996,-75.2322,80,11 Bryn Mawr Avenue Philadelphia
2252,Philadelphia,40.000299999999996,-75.22930000000001,78,Ste 300 2 Philadelphia
2253,Philadelphia,40.000299999999996,-75.22640000000001,78,4900 City Avenue Philadelphia
2254,Philadelphia,40.000299999999996,-75.2235,76,2Q2G+4H Philadelphia Philadelphia
2255,Philadelphia,40.000299999999996,-75.2206,67,4401 Conshohocken Avenue Philadelphia
2256,Philadelphia,40.000299999999996,-75.21770000000001,63,4300 West Ford Road Philadelphia
2257,Philadelphia,40.000299999999996,-75.21480000000001,66,4200 Monument Road Philadelphia
2258,Philadelphia,40.000299999999996,-75.2119,59,4033-4051 West Ford Road Philadelphia
2259,Philadelphia,40.000299999999996,-75.209,55,2661 Wentworth Road Philadelphia
2260,Philadelphia,40.000299999999996,-75.2061,45,2Q2V+4H Philadelphia Philadelphia
2261,Philadelphia,40.000299999999996,-75.20320000000001,27,2613 Mimi Circle Philadelphia
2262,Philadelphia,40.000299999999996,-75.20030000000001,26,2Q2X+4V Philadelphia Philadelphia
2263,Philadelphia,40.000299999999996,-75.1974,7,2R23+42 Philadelphia Philadelphia
2264,Philadelphia,40.000299999999996,-75.1945,6,Schuylkill Expressway West Philadelphia Philadelphia
2265,Philadelphia,40.000299999999996,-75.19160000000001,14,50-45 Schuylkill River Trail Philadelphia
2266,Philadelphia,40.000299999999996,-75.18870000000001,57,2R26+4G Philadelphia Philadelphia
2267,Philadelphia,40.000299999999996,-75.1858,64,3701 West Hunting Park Avenue Philadelphia
2268,Philadelphia,40.000299999999996,-75.1829,49,3499 West Lehigh Avenue Philadelphia
2269,Philadelphia,40.000299999999996,-75.18,61,29th & Chalmers Playground 2700-2748 Philadelphia
2270,Philadelphia,40.000299999999996,-75.17710000000001,66,2800 West Cambria Street Philadelphia
2271,Philadelphia,40.000299999999996,-75.17420000000001,66,2923 North Taney Street Philadelphia
2272,Philadelphia,40.000299999999996,-75.1713,71,2944 North Taylor Street Philadelphia
2273,Philadelphia,40.000299999999996,-75.1684,73,2964 North 23rd Street Philadelphia
2274,Philadelphia,40.000299999999996,-75.16550000000001,73,2121 West Indiana Avenue Philadelphia
2275,Philadelphia,40.000299999999996,-75.16260000000001,59,3022 North 20th Street Philadelphia
2276,Philadelphia,40.000299999999996,-75.1597,66,1801 West Indiana Avenue Philadelphia
2277,Philadelphia,40.000299999999996,-75.1568,73,1604 West Clearfield Street Philadelphia
2278,Philadelphia,40.000299999999996,-75.15390000000001,79,3110 North Rosewood Street Philadelphia
2279,Philadelphia,40.000299999999996,-75.15100000000001,79,1302 West Lippincott Street Philadelphia
2280,Philadelphia,40.000299999999996,-75.14810000000001,81,Germantown Av & Sedgley Av North Philadelphia Philadelphia
2281,Philadelphia,40.000299999999996,-75.1452,72,1001-9 West Glenwood Avenue Philadelphia
2282,Philadelphia,40.000299999999996,-75.1423,79,703 West Allegheny Avenue Philadelphia
2283,Philadelphia,40.000299999999996,-75.13940000000001,74,3208 North Randolph Street Philadelphia
2284,Philadelphia,40.000299999999996,-75.13650000000001,77,401 West Allegheny Avenue Philadelphia
2285,Philadelphia,40.000299999999996,-75.1336,78,3249 North Philip Street Philadelphia
2286,Philadelphia,40.000299999999996,-75.1307,76,3301 North Mascher Street Philadelphia
2287,Philadelphia,40.000299999999996,-75.12780000000001,71,3306 North Water Street Philadelphia
2288,Philadelphia,40.000299999999996,-75.12490000000001,76,3321 B Street Philadelphia
2289,Philadelphia,40.000299999999996,-75.122,77,400-64 East Ontario Street Philadelphia
2290,Philadelphia,40.000299999999996,-75.1191,81,3363 Hartville Street Philadelphia
2291,Philadelphia,40.000299999999996,-75.1162,85,713 East Ontario Street Philadelphia
2292,Philadelphia,40.000299999999996,-75.11330000000001,86,851 East Russell Street Philadelphia
2293,Philadelphia,40.000299999999996,-75.11040000000001,85,964 East Schiller Street Philadelphia
2294,Philadelphia,40.000299999999996,-75.1075,84,1130 East Tioga Street Philadelphia
2295,Philadelphia,40.0029,-75.25250000000001,54,438 South Bowman Avenue Philadelphia
2296,Philadelphia,40.0029,-75.2496,56,355 North Bowman Avenue Philadelphia
2297,Philadelphia,40.0029,-75.2467,61,2Q33+58 Merion Station Philadelphia
2298,Philadelphia,40.0029,-75.24380000000001,64,260 Sycamore Avenue Philadelphia
2299,Philadelphia,40.0029,-75.24090000000001,68,201 Melrose Road Philadelphia
2300,Philadelphia,40.0029,-75.23800000000001,68,136 North Highland Avenue Philadelphia
2301,Philadelphia,40.0029,-75.2351,77,125 Birch Avenue Philadelphia
2302,Philadelphia,40.0029,-75.2322,75,32 Chestnut Avenue Philadelphia
2303,Philadelphia,40.0029,-75.22930000000001,76,29 Bala Avenue Philadelphia
2304,Philadelphia,40.0029,-75.22640000000001,79,27 Conshohocken State Road Philadelphia
2305,Philadelphia,40.0029,-75.2235,77,41 City Avenue Philadelphia
2306,Philadelphia,40.0029,-75.2206,73,2816 Belmont Avenue Philadelphia
2307,Philadelphia,40.0029,-75.21770000000001,65,4200 City Avenue Philadelphia
2308,Philadelphia,40.0029,-75.21480000000001,67,4160 Monument Road Philadelphia
2309,Philadelphia,40.0029,-75.2119,61,4001 Conshohocken Avenue Philadelphia
2310,Philadelphia,40.0029,-75.209,58,3939 Conshohocken Avenue Philadelphia
2311,Philadelphia,40.0029,-75.2061,55,3832 Conshohocken Avenue Philadelphia
2312,Philadelphia,40.0029,-75.20320000000001,48,3704 Conshohocken Avenue Philadelphia
2313,Philadelphia,40.0029,-75.20030000000001,34,2Q3X+5V Philadelphia Philadelphia
2314,Philadelphia,40.0029,-75.1974,16,98 Chamounix Drive Philadelphia
2315,Philadelphia,40.0029,-75.1945,12,2R34+56 Philadelphia Philadelphia
2316,Philadelphia,40.0029,-75.19160000000001,27,2R35+59 Philadelphia Philadelphia
2317,Philadelphia,40.0029,-75.18870000000001,57,Laurel Hill East 3822 Philadelphia
2318,Philadelphia,40.0029,-75.1858,73,2 3401 Philadelphia
2319,Philadelphia,40.0029,-75.1829,69,3227 West Clearfield Street Philadelphia
2320,Philadelphia,40.0029,-75.18,75,3130 West Hunting Park Avenue Philadelphia
2321,Philadelphia,40.0029,-75.17710000000001,73,2830-34 West Clearfield Street Philadelphia
2322,Philadelphia,40.0029,-75.17420000000001,70,3104 North 27th Street Philadelphia
2323,Philadelphia,40.0029,-75.1713,71,3125 North Stillman Street Philadelphia
2324,Philadelphia,40.0029,-75.1684,73,3134 North Judson Street Philadelphia
2325,Philadelphia,40.0029,-75.16550000000001,73,3149 North 22nd Street Philadelphia
2326,Philadelphia,40.0029,-75.16260000000001,70,2015 West Allegheny Avenue Philadelphia
2327,Philadelphia,40.0029,-75.1597,71,1831 West Allegheny Avenue Philadelphia
2328,Philadelphia,40.0029,-75.1568,77,3220 North 16th Street Philadelphia
2329,Philadelphia,40.0029,-75.15390000000001,83,3241 North 15th Street Philadelphia
2330,Philadelphia,40.0029,-75.15100000000001,85,3262 North 13th Street Philadelphia
2331,Philadelphia,40.0029,-75.14810000000001,84,1129 West Westmoreland Street Philadelphia
2332,Philadelphia,40.0029,-75.1452,78,3300 North 10th Street Philadelphia
2333,Philadelphia,40.0029,-75.1423,76,721 West Sedgley Avenue Philadelphia
2334,Philadelphia,40.0029,-75.13940000000001,76,3427 North Fairhill Street Philadelphia
2335,Philadelphia,40.0029,-75.13650000000001,75,419 West Ontario Street Philadelphia
2336,Philadelphia,40.0029,-75.1336,71,3432 Dillman Street Philadelphia
2337,Philadelphia,40.0029,-75.1307,70,3444 North Mascher Street Philadelphia
2338,Philadelphia,40.0029,-75.12780000000001,71,116 West Tioga Street Philadelphia
2339,Philadelphia,40.0029,-75.12490000000001,71,239 East Tioga Street Philadelphia
2340,Philadelphia,40.0029,-75.122,59,Tioga St & C St - FS North Philadelphia Philadelphia
2341,Philadelphia,40.0029,-75.1191,38,559 East Tioga Street Philadelphia
2342,Philadelphia,40.0029,-75.1162,71,3506 F Street Philadelphia
2343,Philadelphia,40.0029,-75.11330000000001,77,3601 G Street Philadelphia
2344,Philadelphia,40.0029,-75.11040000000001,77,3528 I Street Philadelphia
2345,Philadelphia,40.0029,-75.1075,76,1125 East Venango Street Philadelphia
2346,Philadelphia,40.0055,-75.25250000000001,50,500 Oak Road Philadelphia
2347,Philadelphia,40.0055,-75.2496,62,336 Winding Way Philadelphia
2348,Philadelphia,40.0055,-75.2467,67,329 Linden Lane Philadelphia
2349,Philadelphia,40.0055,-75.24380000000001,67,336 Montgomery Avenue Philadelphia
2350,Philadelphia,40.0055,-75.24090000000001,69,149 Montgomery Avenue Philadelphia
2351,Philadelphia,40.0055,-75.23800000000001,71,121 Montgomery Avenue Philadelphia
2352,Philadelphia,40.0055,-75.2351,77,18 Montgomery Avenue Philadelphia
2353,Philadelphia,40.0055,-75.2322,77,220 Bala Avenue Philadelphia
2354,Philadelphia,40.0055,-75.22930000000001,78,108 Conshohocken State Road Philadelphia
2355,Philadelphia,40.0055,-75.22640000000001,75,38 Llanberris Road Philadelphia
2356,Philadelphia,40.0055,-75.2235,77,1f 50 Philadelphia
2357,Philadelphia,40.0055,-75.2206,71,1 Belmont Avenue Philadelphia
2358,Philadelphia,40.0055,-75.21770000000001,64,City Av & Kings Grant Dr - MBFS Wynnefield Heights Philadelphia
2359,Philadelphia,40.0055,-75.21480000000001,59,4100 City Avenue Philadelphia
2360,Philadelphia,40.0055,-75.2119,58,4000 Monument Road Philadelphia
2361,Philadelphia,40.0055,-75.209,44,4000 Presidential Boulevard Philadelphia
2362,Philadelphia,40.0055,-75.2061,46,3901 Conshohocken Avenue Philadelphia
2363,Philadelphia,40.0055,-75.20320000000001,46,3601 Conshohocken Avenue Philadelphia
2364,Philadelphia,40.0055,-75.20030000000001,41,50 Chamounix Drive Philadelphia
2365,Philadelphia,40.0055,-75.1974,25,Schuylkill Expressway West Philadelphia Philadelphia
2366,Philadelphia,40.0055,-75.1945,15,2R44+56 Philadelphia Philadelphia
2367,Philadelphia,40.0055,-75.19160000000001,36,47 Schuylkill River Trail Philadelphia
2368,Philadelphia,40.0055,-75.18870000000001,76,4002-22 Ridge Avenue Philadelphia
2369,Philadelphia,40.0055,-75.1858,79,3424 West Allegheny Avenue Philadelphia
2370,Philadelphia,40.0055,-75.1829,77,3241 West Allegheny Avenue Philadelphia
2371,Philadelphia,40.0055,-75.18,78,Allegheny Av & Napa St North Philadelphia Philadelphia
2372,Philadelphia,40.0055,-75.17710000000001,76,2900 West Hunting Park Avenue Philadelphia
2373,Philadelphia,40.0055,-75.17420000000001,69,2R4G+58 Philadelphia Philadelphia
2374,Philadelphia,40.0055,-75.1713,68,2R4H+5F Philadelphia Philadelphia
2375,Philadelphia,40.0055,-75.1684,69,3330 Stokley Street Philadelphia
2376,Philadelphia,40.0055,-75.16550000000001,72,3320 North 22nd Street Philadelphia
2377,Philadelphia,40.0055,-75.16260000000001,67,2017 Bellevue Street Philadelphia
2378,Philadelphia,40.0055,-75.1597,72,1822 West Ontario Street Philadelphia
2379,Philadelphia,40.0055,-75.1568,77,3411 North 17th Street Philadelphia
2380,Philadelphia,40.0055,-75.15390000000001,83,1500 West Ontario Street Philadelphia
